row_id,keyword,similarity_original,similarity_revised,doc_original,doc_revised
4,马兰棠,0.5850,0.5076,"original = ""    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。""","    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。"
4,范才福,0.5850,0.5076,"original = ""    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。""","    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。"
4,召楼,0.5850,0.5076,"original = ""    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。""","    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。"
4,四角篮,0.5850,0.5076,"original = ""    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。""","    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。"
4,八结篮,0.5850,0.5076,"original = ""    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。""","    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。"
4,团箕,0.5850,0.5076,"original = ""    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。""","    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。"
4,筛子,0.5850,0.5076,"original = ""    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。""","    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。"
4,箬垫,0.5850,0.5076,"original = ""    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。""","    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。"
4,畚箕,0.5850,0.5076,"original = ""    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。""","    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。"
4,传统技艺,0.5850,0.5076,"original = ""    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。""","    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。"
4,农村副业,0.5850,0.5076,"original = ""    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。""","    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。"
4,非遗,0.5850,0.5076,"original = ""    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。""","    当年，这里农家屋后大多辟有竹园，家家备有硬木墩、劈刀、锯子、竹尺、作裙和垫布等编制竹器用的工具，一旦农闲时便动手锯竹劈篾，自制竹器用品，不少人家还上镇去销售。在今人记忆中，近百年间有这样几位知名竹匠：
南徐家宅（今革新村三组），号称“家家都姓徐，户户出竹匠”。上海解放前，南汇区周浦镇渔台村民庄永根入赘南徐家宅，又种田，又编制竹器，手艺出众。宅上的徐永仁十八岁拜他为师，后来成为知名竹匠。
大沈家宅（今革新村五组）老竹匠徐妙生在村办企业竹业部大显身手，以编制收花篮、牛草篮、箬垫、挑箕为主，花式多，品种齐，广受好评。
陈家沟圈（今革新村十组）的老竹匠杜裕林（人称“老裕头”）手艺好，细至团箕、筛子，粗至竹篮、畚箕、造草屋，乡民慕名纷纷前来邀请他。他先后带了八个徒弟，都成为竹匠好手。
1960年，召楼竹器门市部的马兰棠继承师傅范才福的技艺之长，专事用浙江黄竹编制大八结、小八结“四角篮”，蔑丝光滑、孔小而均匀、底角四方，沿口圆正，广受好评。1963年，“四角篮”被列为上海县手工业局传统特色产品。"
